RootPos_x,RootPos_y,RootPos_z,Start_x,Hand Start_y,Hand Start_z,ForearmStub_x,ForearmStub_y,ForearmStub_z,Thumb0_x,Thumb0_y,Thumb0_z,Thumb1_x,Thumb1_y,Thumb1_z,Thumb2_x,Thumb2_y,Thumb2_z,Thumb3_x,Thumb3_y,Thumb3_z,Index1_x,Index1_y,Index1_z,Index2_x,Index2_y,Index2_z,Index3_x,Index3_y,Index3_z,Middle1_x,Middle1_y,Middle1_z,Middle2_x,Middle2_y,Middle2_z,Middle3_x,Middle3_y,Middle3_z,Ring1_x,Ring1_y,Ring1_z,Ring2_x,Ring2_y,Ring2_z,Ring3_x,Ring3_y,Ring3_z,Pinky0_x,Pinky0_y,Pinky0_z,Pinky1_x,Pinky1_y,Pinky1_z,Pinky2_x,Pinky2_y,Pinky2_z,Pinky3_x,Pinky3_y,Pinky3_z,ThumbTip_x,ThumbTip_x,ThumbTip_x,IndexTip_x,IndexTip_y,IndexTip_z,MiddleTip_x,MiddleTip_y,MiddleTip_z,RingTip_x,RingTip_y,RingTip_z,PinkyTip_x,PinkyTip_y,PinkyTip_z,Gesture,Wrist Movement
-0.00149400,0.84150240,0.43874840,-0.00149400,0.84150240,0.43874840,-0.00149400,0.84150240,0.43874840,-0.01034427,0.86481850,0.43917270,-0.02163848,0.88641270,0.43842330,-0.02935380,0.91724270,0.43571540,-0.01899663,0.94872790,0.43638890,-0.01603170,0.92845270,0.47976580,-0.00963603,0.96505820,0.47788450,-0.01091445,0.97047190,0.45470000,0.00541658,0.92453130,0.48201380,0.01121015,0.96601770,0.47768210,0.00640003,0.96352360,0.45120400,0.02336990,0.91932140,0.47384030,0.02720124,0.95577600,0.46289010,0.01720912,0.94527260,0.44122370,0.02370178,0.87370530,0.44506890,0.03929226,0.91244450,0.46125060,0.03855428,0.93877110,0.44660040,0.02658814,0.93233050,0.43202730,-0.00823841,0.97031040,0.43501860,-0.01366899,0.96198650,0.43462950,-0.00105858,0.94512630,0.43681440,0.00937858,0.92276210,0.43921730,0.01464799,0.91444120,0.43084010,10,5
-0.00145078,0.83936180,0.43829650,-0.00145078,0.83936180,0.43829650,-0.00145078,0.83936180,0.43829650,-0.01037487,0.86264510,0.43892570,-0.02180067,0.88417650,0.43839500,-0.02969744,0.91498200,0.43594240,-0.01954548,0.94652690,0.43688850,-0.01633578,0.92587320,0.48010990,-0.01008877,0.96252630,0.47872110,-0.01130472,0.96831830,0.45562480,0.00512055,0.92199740,0.48236030,0.01088802,0.96356400,0.47883810,0.00617032,0.96167840,0.45229310,0.02310499,0.91692140,0.47417100,0.02692609,0.95346200,0.46350750,0.01693689,0.94312390,0.44176040,0.02363234,0.87158170,0.44496890,0.03907176,0.91021390,0.46154620,0.03850128,0.93672730,0.44722920,0.02648688,0.93050830,0.43259980,-0.00899554,0.96822260,0.43569900,-0.01395512,0.96015270,0.43540820,-0.00123932,0.94357780,0.43750740,0.00913180,0.92061440,0.43964650,0.01447957,0.91267210,0.43129550,10,5
-0.00245653,0.83578790,0.43820050,-0.00245653,0.83578790,0.43820050,-0.00245653,0.83578790,0.43820050,-0.01126776,0.85911050,0.43895290,-0.02262283,0.88068140,0.43851840,-0.03039810,0.91153590,0.43630580,-0.02016876,0.94303830,0.43772130,-0.01746371,0.92193580,0.48071480,-0.01102689,0.95857360,0.47991420,-0.01187038,0.96473970,0.45689840,0.00393950,0.91792270,0.48321630,0.01005046,0.95950250,0.48052830,0.00569901,0.95811690,0.45389010,0.02200769,0.91283680,0.47521970,0.02623012,0.94942620,0.46487980,0.01641609,0.93932510,0.44294230,0.02269947,0.86780250,0.44555230,0.03811061,0.90617680,0.46274360,0.03804205,0.93286000,0.44873400,0.02610978,0.92692020,0.43392250,-0.00957806,0.96473100,0.43689390,-0.01425961,0.95690820,0.43651770,-0.00163403,0.94028710,0.43874170,0.00848806,0.91687580,0.44065320,0.01394274,0.90921070,0.43239130,10,5
-0.00337280,0.83235090,0.43802670,-0.00337280,0.83235090,0.43802670,-0.00337280,0.83235090,0.43802670,-0.01208767,0.85570540,0.43890010,-0.02337801,0.87731190,0.43855630,-0.03104751,0.90821050,0.43660490,-0.02074595,0.93966470,0.43849030,-0.01852913,0.91814210,0.48120420,-0.01192407,0.95475790,0.48095580,-0.01242810,0.96125900,0.45802240,0.00282237,0.91400530,0.48393550,0.00922590,0.95558320,0.48200540,0.00520389,0.95457860,0.45529850,0.02096733,0.90891530,0.47611740,0.02554123,0.94553940,0.46605370,0.01589070,0.93563650,0.44395400,0.02183204,0.86417420,0.44601400,0.03719687,0.90230460,0.46377990,0.03756345,0.92912640,0.45004230,0.02570998,0.92341730,0.43507750,-0.01009964,0.96134090,0.43802470,-0.01457645,0.95373000,0.43750130,-0.00205069,0.93694570,0.43988400,0.00786245,0.91323620,0.44153680,0.01341871,0.90581020,0.43336870,10,5
-0.00421890,0.82902220,0.43779130,-0.00421890,0.82902220,0.43779130,-0.00421890,0.82902220,0.43779130,-0.01285054,0.85240300,0.43878380,-0.02403476,0.87406550,0.43850510,-0.03148716,0.90500970,0.43643900,-0.02112023,0.93643200,0.43849030,-0.01954606,0.91446160,0.48160170,-0.01280023,0.95105080,0.48195060,-0.01296670,0.95797210,0.45913540,0.00175483,0.91021170,0.48454640,0.00833000,0.95179330,0.48345570,0.00474162,0.95166280,0.45666860,0.01997107,0.90512180,0.47689570,0.02478553,0.94173130,0.46689110,0.01528173,0.93173480,0.44476990,0.02101562,0.86066500,0.44637970,0.03631973,0.89856200,0.46468900,0.03709850,0.92549680,0.45119170,0.02527036,0.91983070,0.43619060,-0.01048724,0.95811760,0.43818130,-0.01485998,0.95086010,0.43844120,-0.00234283,0.93461040,0.44053850,0.00727423,0.90929830,0.44263660,0.01298091,0.90220560,0.43466440,10,5
-0.00531673,0.82649180,0.43696090,-0.00531673,0.82649180,0.43696090,-0.00531673,0.82649180,0.43696090,-0.01394163,0.84986410,0.43818290,-0.02509393,0.87154470,0.43808030,-0.03244346,0.90251920,0.43610290,-0.02210289,0.93392830,0.43846600,-0.02099926,0.91135330,0.48175730,-0.01423473,0.94792560,0.48281410,-0.01414827,0.95532670,0.46014960,0.00027001,0.90704780,0.48484590,0.00686979,0.94863960,0.48470990,0.00362934,0.94934470,0.45788740,0.01855423,0.90204550,0.47730030,0.02346939,0.93869720,0.46750100,0.01409224,0.92869210,0.44532970,0.01985687,0.85799750,0.44620690,0.03501295,0.89563550,0.46516210,0.03606953,0.92272600,0.45199930,0.02425287,0.91713730,0.43696020,-0.01153290,0.95564680,0.43840450,-0.01581680,0.94868270,0.43928130,-0.00326431,0.93283750,0.44112000,0.00615821,0.90621390,0.44336750,0.01200554,0.89947380,0.43554110,10,5
-0.00634469,0.82396540,0.43613970,-0.00634469,0.82396540,0.43613970,-0.00634469,0.82396540,0.43613970,-0.01496590,0.84732680,0.43757870,-0.02608969,0.86902210,0.43764280,-0.03334471,0.90002610,0.43577980,-0.02302818,0.93141720,0.43846460,-0.02238331,0.90826500,0.48186170,-0.01560540,0.94480900,0.48359360,-0.01527818,0.95265790,0.46108250,-0.00114582,0.90390500,0.48508960,0.00546880,0.94548750,0.48586360,0.00255396,0.94693550,0.45903350,0.01720348,0.89898510,0.47764850,0.02221661,0.93567370,0.46803870,0.01296046,0.92566340,0.44581890,0.01876289,0.85533310,0.44601320,0.03376846,0.89271720,0.46558090,0.03508999,0.91994630,0.45273190,0.02328153,0.91443360,0.43765830,-0.01250884,0.95315950,0.43865620,-0.01673013,0.94645650,0.44006230,-0.00415159,0.93092210,0.44171990,0.00509141,0.90314870,0.44402010,0.01106892,0.89673830,0.43634150,10,5
-0.00734054,0.82136740,0.43530230,-0.00734054,0.82136740,0.43530230,-0.00734054,0.82136740,0.43530230,-0.01596072,0.84471510,0.43695370,-0.02698412,0.86646080,0.43715040,-0.03405036,0.89751760,0.43545040,-0.02363074,0.92883930,0.43852040,-0.02374701,0.90510160,0.48192380,-0.01689624,0.94159900,0.48424990,-0.01636087,0.94977380,0.46185920,-0.00254253,0.90068670,0.48529110,0.00405333,0.94226160,0.48650600,0.00134882,0.94377450,0.45965750,0.01587118,0.89584710,0.47795730,0.02090581,0.93265770,0.46883840,0.01189811,0.92281350,0.44644310,0.01769421,0.85259180,0.44579550,0.03254220,0.88971840,0.46596440,0.03395624,0.91705920,0.45336500,0.02222752,0.91151130,0.43824210,-0.01305554,0.95054970,0.43901460,-0.01764805,0.94389430,0.44073600,-0.00520221,0.92780580,0.44224380,0.00419115,0.90023860,0.44469830,0.01018885,0.89368730,0.43706660,10,5
-0.00732202,0.81972330,0.43342070,-0.00732202,0.81972330,0.43342070,-0.00732202,0.81972330,0.43342070,-0.01600740,0.84302590,0.43534450,-0.02700192,0.86478350,0.43574150,-0.03398553,0.89587180,0.43429280,-0.02356096,0.92714620,0.43779750,-0.02426228,0.90274030,0.48112130,-0.01745090,0.93919740,0.48410300,-0.01677006,0.94774690,0.46185660,-0.00307314,0.89832350,0.48458130,0.00338816,0.93990000,0.48634000,0.00085026,0.94157280,0.45948470,0.01540505,0.89363020,0.47731490,0.02034044,0.93057780,0.46870960,0.01155873,0.92090030,0.44615240,0.01756347,0.85084750,0.44454750,0.03217782,0.88771150,0.46535850,0.03359653,0.91519280,0.45306910,0.02193379,0.90962330,0.43790330,-0.01299791,0.94885250,0.43862210,-0.01790842,0.94223370,0.44062630,-0.00553092,0.92569480,0.44192550,0.00406050,0.89825320,0.44443390,0.01010103,0.89165530,0.43683450,10,5
-0.00735246,0.81801350,0.43164590,-0.00735246,0.81801350,0.43164590,-0.00735246,0.81801350,0.43164590,-0.01609899,0.84127060,0.43382730,-0.02706585,0.86303780,0.43441540,-0.03396874,0.89415440,0.43320970,-0.02354071,0.92537780,0.43713370,-0.02480947,0.90033110,0.48036160,-0.01803700,0.93673810,0.48397700,-0.01721045,0.94565000,0.46187820,-0.00363725,0.89590780,0.48391570,0.00269968,0.93747720,0.48621380,0.00033251,0.93932660,0.45935450,0.01490304,0.89135100,0.47672090,0.01974903,0.92841570,0.46858110,0.01118242,0.91888350,0.44587980,0.01738777,0.84902910,0.44338320,0.03177473,0.88563030,0.46480740,0.03321204,0.91324270,0.45281760,0.02161106,0.90765570,0.43761080,-0.01298903,0.94707520,0.43827740,-0.01819993,0.94049620,0.44055040,-0.00588314,0.92355110,0.44164430,0.00387716,0.89617010,0.44420520,0.00997016,0.88955680,0.43664880,10,5
-0.00741115,0.81634750,0.43002380,-0.00741115,0.81634750,0.43002380,-0.00741115,0.81634750,0.43002380,-0.01621379,0.83956010,0.43244030,-0.02714064,0.86134210,0.43319950,-0.03396324,0.89248660,0.43229030,-0.02363844,0.92368460,0.43666360,-0.02535012,0.89800850,0.47966090,-0.01871825,0.93441100,0.48356900,-0.01780391,0.94329140,0.46146100,-0.00419512,0.89357600,0.48330490,0.00189235,0.93524310,0.48380550,-0.00075170,0.93430160,0.45692480,0.01440246,0.88914250,0.47618140,0.01905113,0.92616330,0.46773290,0.01060617,0.91617840,0.44518110,0.01719239,0.84725280,0.44232590,0.03136613,0.88360240,0.46431320,0.03264398,0.91131480,0.45253810,0.02117919,0.90553220,0.43730120,-0.01322904,0.94543090,0.43813340,-0.01867039,0.93805970,0.44014690,-0.00697701,0.91659430,0.44114980,0.00353321,0.89335730,0.44406800,0.00987556,0.88721320,0.43649720,10,5
-0.00752226,0.81401500,0.43006670,-0.00752226,0.81401500,0.43006670,-0.00752226,0.81401500,0.43006670,-0.01637154,0.83720330,0.43254520,-0.02726366,0.85900160,0.43333480,-0.03402640,0.89015980,0.43245130,-0.02377880,0.92137560,0.43687880,-0.02561875,0.89550910,0.47992010,-0.01909978,0.93194150,0.48373990,-0.01824877,0.94060970,0.46154520,-0.00445423,0.89111010,0.48354930,0.00138403,0.93278560,0.48196250,-0.00163765,0.92913230,0.45535480,0.01415116,0.88673290,0.47641130,0.01855585,0.92363680,0.46734320,0.01008796,0.91305290,0.44507500,0.01702056,0.84493770,0.44244580,0.03112411,0.88125830,0.46452590,0.03217786,0.90895280,0.45268670,0.02073932,0.90284560,0.43755700,-0.01349763,0.94318090,0.43837770,-0.01913760,0.93513250,0.44029380,-0.00791696,0.90977430,0.44168040,0.00323504,0.89014020,0.44473780,0.00975361,0.88432090,0.43716650,10,5
-0.00765565,0.81170630,0.43000750,-0.00765565,0.81170630,0.43000750,-0.00765565,0.81170630,0.43000750,-0.01654943,0.83486970,0.43255850,-0.02739613,0.85668930,0.43338400,-0.03411436,0.88786180,0.43268350,-0.02393511,0.91907050,0.43731440,-0.02593058,0.89300020,0.48012210,-0.01951287,0.92947010,0.48375110,-0.01873235,0.93779090,0.46142130,-0.00475985,0.88862850,0.48374800,0.00088692,0.93014800,0.47954130,-0.00255582,0.92355590,0.45355790,0.01385747,0.88430980,0.47660560,0.01797479,0.92097060,0.46647840,0.00944796,0.90956190,0.44464420,0.01682289,0.84263330,0.44250280,0.03084696,0.87890640,0.46471120,0.03160294,0.90652180,0.45266630,0.02018997,0.89994910,0.43771350,-0.01373524,0.94090390,0.43895320,-0.01965722,0.93192230,0.44027610,-0.00891372,0.90266590,0.44240720,0.00281448,0.88659130,0.44528920,0.00957504,0.88120590,0.43786210,10,5
-0.00782113,0.80948900,0.43062120,-0.00782113,0.80948900,0.43062120,-0.00782113,0.80948900,0.43062120,-0.01672420,0.83265070,0.43315490,-0.02749860,0.85450760,0.43394110,-0.03413921,0.88569750,0.43327710,-0.02397390,0.91691110,0.43790520,-0.02600282,0.89086560,0.48063530,-0.01962828,0.92738060,0.48386370,-0.01898646,0.93524590,0.46136520,-0.00481786,0.88651630,0.48420490,0.00063531,0.92769080,0.47724940,-0.00327592,0.91824620,0.45223040,0.01378071,0.88219760,0.47701380,0.01761774,0.91853600,0.46568580,0.00895450,0.90625030,0.44438760,0.01667264,0.84045790,0.44298210,0.03073773,0.87678380,0.46507790,0.03119741,0.90425490,0.45269260,0.01975625,0.89716930,0.43799780,-0.01382230,0.93876810,0.43952900,-0.02002732,0.92889410,0.44036550,-0.00970447,0.89614560,0.44378120,0.00252642,0.88327870,0.44613460,0.00949426,0.87824790,0.43882070,10,5
-0.00799915,0.80728200,0.43110980,-0.00799915,0.80728200,0.43110980,-0.00799915,0.80728200,0.43110980,-0.01691316,0.83043980,0.43364120,-0.02761701,0.85233230,0.43440030,-0.03417958,0.88353980,0.43379060,-0.02402918,0.91475390,0.43844810,-0.02612590,0.88869440,0.48108580,-0.01979516,0.92524620,0.48396440,-0.01927118,0.93269320,0.46132090,-0.00492976,0.88436390,0.48461140,0.00031395,0.92507850,0.47521570,-0.00398028,0.91314850,0.45134760,0.01365555,0.88005150,0.47738230,0.01722695,0.91606390,0.46497760,0.00845787,0.90298870,0.44419930,0.01650027,0.83828060,0.44338480,0.03058930,0.87463830,0.46541320,0.03077638,0.90197630,0.45273020,0.01932578,0.89441530,0.43828170,-0.01392474,0.93663200,0.44008230,-0.02040754,0.92590130,0.44046440,-0.01040604,0.89022930,0.44546780,0.00223993,0.88006030,0.44697320,0.00941531,0.87534550,0.43974100,10,5
-0.00818687,0.80508470,0.43150060,-0.00818687,0.80508470,0.43150060,-0.00818687,0.80508470,0.43150060,-0.01711303,0.82823680,0.43404110,-0.02778942,0.85014280,0.43479770,-0.03436769,0.88135060,0.43441890,-0.02430665,0.91256640,0.43925560,-0.02628813,0.88649650,0.48148660,-0.02001416,0.92311720,0.48347810,-0.01968712,0.92954580,0.46052100,-0.00508311,0.88218190,0.48497810,0.00009908,0.92264130,0.47450760,-0.00443377,0.90952230,0.45131730,0.01349321,0.87788080,0.47771920,0.01689151,0.91361930,0.46450030,0.00800565,0.89992450,0.44417570,0.01631099,0.83610360,0.44372730,0.03041089,0.87247660,0.46572330,0.03037486,0.89973000,0.45285800,0.01894349,0.89176060,0.43861530,-0.01426017,0.93446200,0.44100870,-0.02098814,0.92172570,0.44003760,-0.01088718,0.88627610,0.44694450,0.00195873,0.87707630,0.44784520,0.00935630,0.87257190,0.44058540,10,5
-0.00809049,0.80322000,0.43145800,-0.00809049,0.80322000,0.43145800,-0.00809049,0.80322000,0.43145800,-0.01700564,0.82639380,0.43383320,-0.02762691,0.84833190,0.43441610,-0.03417541,0.87954600,0.43403670,-0.02417014,0.91078100,0.43886540,-0.02618780,0.88498040,0.48087320,-0.01992733,0.92164670,0.48176510,-0.01972556,0.92692210,0.45851450,-0.00498819,0.88067770,0.48441200,0.00018799,0.92075110,0.47254680,-0.00451019,0.90654690,0.45003870,0.01359182,0.87631680,0.47719830,0.01688981,0.91167150,0.46296110,0.00792790,0.89726100,0.44317170,0.01641463,0.83430760,0.44349410,0.03051657,0.87082160,0.46525400,0.03032953,0.89790150,0.45202860,0.01894692,0.88945770,0.43802220,-0.01415558,0.93269150,0.44061390,-0.02114121,0.91799510,0.43849650,-0.01100359,0.88308860,0.44708940,0.00202105,0.87456120,0.44785110,0.00965289,0.87019740,0.44060420,10,5
-0.00802454,0.80133230,0.43138460,-0.00802454,0.80133230,0.43138460,-0.00802454,0.80133230,0.43138460,-0.01693141,0.82452340,0.43361780,-0.02749890,0.84649100,0.43404800,-0.03401740,0.87771170,0.43368940,-0.02406735,0.90896130,0.43853710,-0.02613532,0.88338270,0.48031190,-0.01989026,0.92006220,0.48019170,-0.01980010,0.92425660,0.45672130,-0.00494141,0.87909060,0.48389740,0.00021244,0.91873730,0.47066740,-0.00462803,0.90362770,0.44878780,0.01364407,0.87468000,0.47672810,0.01683951,0.90964730,0.46154250,0.00781189,0.89457480,0.44228320,0.01648246,0.83247720,0.44326800,0.03057868,0.86910870,0.46483310,0.03024649,0.89602470,0.45128010,0.01891890,0.88713600,0.43750620,-0.01408508,0.93088540,0.44030060,-0.02131545,0.91432460,0.43718990,-0.01115510,0.88005470,0.44709630,0.00204954,0.87205580,0.44791870,0.00991516,0.86782520,0.44067300,10,5
-0.00798244,0.79942600,0.43128700,-0.00798244,0.79942600,0.43128700,-0.00798244,0.79942600,0.43128700,-0.01688313,0.82263110,0.43339620,-0.02746005,0.84459600,0.43371280,-0.03403134,0.87580590,0.43338140,-0.02426211,0.90711090,0.43824010,-0.02612020,0.88172130,0.47979120,-0.01988418,0.91835400,0.47790590,-0.02002458,0.92066930,0.45417650,-0.00493220,0.87743880,0.48342280,0.00038045,0.91705250,0.47015690,-0.00454178,0.90185620,0.44835580,0.01366012,0.87298630,0.47629740,0.01692637,0.90777420,0.46071990,0.00781080,0.89260890,0.44157530,0.01652226,0.83061930,0.44304730,0.03060675,0.86735050,0.46444990,0.03031423,0.89418020,0.45072580,0.01896277,0.88510910,0.43709120,-0.01441410,0.92909510,0.44000840,-0.02173952,0.90909410,0.43558920,-0.01116911,0.87828860,0.44701390,0.00198250,0.87016450,0.44743610,0.01008378,0.86581430,0.44068020,10,5
-0.00755382,0.79696090,0.43225900,-0.00755382,0.79696090,0.43225900,-0.00755382,0.79696090,0.43225900,-0.01648476,0.82016520,0.43424640,-0.02710477,0.84211060,0.43445620,-0.03377794,0.87329900,0.43413330,-0.02421900,0.90467770,0.43893400,-0.02571508,0.87952050,0.48030300,-0.01956940,0.91603950,0.47669710,-0.02000000,0.91654990,0.45286400,-0.00451335,0.87529140,0.48391690,0.00080253,0.91477870,0.47028070,-0.00425102,0.89935240,0.44867200,0.01407099,0.87082340,0.47678040,0.01726425,0.90538010,0.46068150,0.00802963,0.89000950,0.44175890,0.01692834,0.82826090,0.44378050,0.03100177,0.86514140,0.46493230,0.03063761,0.89185760,0.45099050,0.01924089,0.88254260,0.43755960,-0.01453107,0.92673720,0.44064940,-0.02192430,0.90348600,0.43531270,-0.01092642,0.87577460,0.44784720,0.00222596,0.86765750,0.44798570,0.01055285,0.86325880,0.44164160,10,5
-0.00717426,0.79453000,0.43312380,-0.00717426,0.79453000,0.43312380,-0.00717426,0.79453000,0.43312380,-0.01613387,0.81773230,0.43500180,-0.02679069,0.83966060,0.43511420,-0.03355501,0.87082960,0.43481490,-0.02419555,0.90227350,0.43958180,-0.02537000,0.87732090,0.48075500,-0.01931908,0.91366310,0.47555570,-0.02000809,0.91248100,0.45175250,-0.00415653,0.87314020,0.48435640,0.00114790,0.91245760,0.47023330,-0.00403263,0.89675960,0.44885150,0.01442214,0.86865960,0.47721310,0.01753292,0.90296750,0.46057520,0.00818820,0.88736430,0.44189860,0.01728371,0.82592480,0.44443700,0.03134117,0.86293730,0.46536760,0.03090272,0.88954200,0.45121630,0.01947044,0.87997970,0.43799100,-0.01465942,0.92440170,0.44126280,-0.02210574,0.89810100,0.43528340,-0.01074757,0.87318010,0.44858890,0.00242463,0.86511840,0.44852940,0.01098349,0.86071560,0.44255970,10,5
-0.00683308,0.79212670,0.43390440,-0.00683308,0.79212670,0.43390440,-0.00683308,0.79212670,0.43390440,-0.01582015,0.81532630,0.43568240,-0.02654186,0.83722320,0.43571710,-0.03345697,0.86836010,0.43556560,-0.02427986,0.89984690,0.44040340,-0.02507186,0.87512320,0.48115980,-0.01915878,0.91120560,0.47426780,-0.02009279,0.90819230,0.45063500,-0.00384819,0.87098720,0.48475280,0.00128381,0.91013430,0.47010270,-0.00387062,0.89412000,0.44895030,0.01472666,0.86649600,0.47760620,0.01775930,0.90063800,0.46061640,0.00836569,0.88494400,0.44204070,0.01759946,0.82360710,0.44503290,0.03163716,0.86073830,0.46576570,0.03098286,0.88714770,0.45126120,0.01957566,0.87735840,0.43818110,-0.01484482,0.92201520,0.44212670,-0.02232984,0.89247480,0.43545700,-0.01050089,0.87051770,0.44930790,0.00263448,0.86275850,0.44889810,0.01129002,0.85810090,0.44313090,10,5
-0.00599794,0.79051110,0.43460430,-0.00599794,0.79051110,0.43460430,-0.00599794,0.79051110,0.43460430,-0.01508459,0.81367760,0.43630570,-0.02593535,0.83551080,0.43628500,-0.03308833,0.86659440,0.43629680,-0.02418447,0.89814730,0.44121330,-0.02450899,0.87361920,0.48155670,-0.01885534,0.90940800,0.47309480,-0.02001083,0.90468610,0.44975320,-0.00325976,0.86959250,0.48512250,0.00157129,0.90856900,0.46992570,-0.00353234,0.89222470,0.44901490,0.01532017,0.86515450,0.47795580,0.01814181,0.89912560,0.46059130,0.00873295,0.88328470,0.44214850,0.01831696,0.82214530,0.44555290,0.03223174,0.85942350,0.46610390,0.03127948,0.88564840,0.45128460,0.01991830,0.87559370,0.43836690,-0.01491834,0.92038320,0.44298170,-0.02231539,0.88780360,0.43589370,-0.01000804,0.86859710,0.44999370,0.00312192,0.86115160,0.44926960,0.01190943,0.85632400,0.44370960,10,5
-0.00522842,0.78883240,0.43525650,-0.00522842,0.78883240,0.43525650,-0.00522842,0.78883240,0.43525650,-0.01440750,0.81196770,0.43688570,-0.02537665,0.83374150,0.43681200,-0.03274915,0.86477330,0.43698710,-0.02410620,0.89638530,0.44198920,-0.02399816,0.87204310,0.48192380,-0.01859171,0.90748230,0.47196240,-0.01993501,0.90112670,0.44902200,-0.00272615,0.86811760,0.48546670,0.00182505,0.90690500,0.46971010,-0.00323248,0.89023180,0.44904910,0.01585908,0.86372870,0.47828350,0.01847776,0.89751360,0.46052810,0.00905250,0.88150980,0.44223490,0.01897532,0.82060830,0.44604010,0.03277292,0.85802200,0.46642320,0.03154290,0.88406570,0.45130780,0.02022947,0.87374680,0.43855770,-0.01500171,0.91868370,0.44380820,-0.02227885,0.88321640,0.43652640,-0.00956362,0.86659910,0.45065000,0.00356090,0.85944070,0.44964210,0.01249769,0.85447810,0.44429760,10,5
-0.00451049,0.78710380,0.43587140,-0.00451049,0.78710380,0.43587140,-0.00451049,0.78710380,0.43587140,-0.01377641,0.81020920,0.43743150,-0.02482422,0.83194300,0.43729440,-0.03232812,0.86294310,0.43746880,-0.02379334,0.89459100,0.44243020,-0.02352830,0.87040980,0.48226740,-0.01836777,0.90568240,0.47160850,-0.01977120,0.89844110,0.44893570,-0.00223571,0.86657930,0.48579060,0.00192488,0.90508150,0.46924580,-0.00300094,0.88794340,0.44893640,0.01635500,0.86223630,0.47859370,0.01867094,0.89567480,0.46015380,0.00925186,0.87930790,0.44218150,0.01958714,0.81901170,0.44650140,0.03327206,0.85655200,0.46672710,0.03156535,0.88225790,0.45108880,0.02037887,0.87149000,0.43860060,-0.01471074,0.91690050,0.44422180,-0.02206692,0.87997110,0.43727370,-0.00910808,0.86431720,0.45131640,0.00391606,0.85734100,0.44999520,0.01302255,0.85222550,0.44482700,10,5
-0.00412629,0.78671340,0.43539240,-0.00412629,0.78671340,0.43539240,-0.00412629,0.78671340,0.43539240,-0.01347484,0.80978260,0.43699280,-0.02460304,0.83147560,0.43690170,-0.03224181,0.86244170,0.43722330,-0.02381485,0.89410810,0.44224970,-0.02327130,0.86994310,0.48187280,-0.01838394,0.90503530,0.47051250,-0.01990866,0.89689120,0.44815600,-0.00194946,0.86619480,0.48530640,0.00179675,0.90446650,0.46813960,-0.00305518,0.88696440,0.44812510,0.01662755,0.86192410,0.47803150,0.01860281,0.89508910,0.45906560,0.00914459,0.87844840,0.44136730,0.01989217,0.81871370,0.44592330,0.03351656,0.85630570,0.46609370,0.03132209,0.88173610,0.45007040,0.02023250,0.87058840,0.43783140,-0.01476161,0.91642650,0.44407900,-0.02218289,0.87788740,0.43738100,-0.00894125,0.86336080,0.45118740,0.00398471,0.85655980,0.44951170,0.01326392,0.85132280,0.44448570,10,5
-0.00374950,0.78617600,0.43498010,-0.00374950,0.78617600,0.43498010,-0.00374950,0.78617600,0.43498010,-0.01317695,0.80921080,0.43661330,-0.02438245,0.83086410,0.43656070,-0.03215247,0.86179550,0.43703010,-0.02383750,0.89348040,0.44212660,-0.02302420,0.86934100,0.48152280,-0.01840030,0.90421140,0.46939540,-0.02003232,0.89511680,0.44741610,-0.00167575,0.86567190,0.48487560,0.00167995,0.90370510,0.46710860,-0.00309214,0.88587080,0.44737000,0.01688904,0.86146870,0.47753030,0.01854227,0.89436070,0.45806480,0.00905121,0.87746160,0.44063100,0.02019067,0.81826620,0.44541530,0.03375303,0.85591100,0.46552900,0.03110551,0.88106910,0.44914820,0.02011847,0.86956240,0.43715130,-0.01481843,0.91580930,0.44399710,-0.02227345,0.87559500,0.43760320,-0.00876766,0.86230790,0.45107530,0.00406088,0.85565660,0.44909900,0.01352669,0.85031250,0.44422210,10,5
-0.00337893,0.78552270,0.43461940,-0.00337893,0.78552270,0.43461940,-0.00337893,0.78552270,0.43461940,-0.01288231,0.80852440,0.43627940,-0.02417395,0.83013300,0.43626420,-0.03205250,0.86103770,0.43668510,-0.02379974,0.89275460,0.44168200,-0.02278542,0.86863170,0.48120720,-0.01842255,0.90352800,0.46905740,-0.02005190,0.89421190,0.44717100,-0.00141245,0.86503930,0.48448610,0.00160204,0.90269340,0.46587050,-0.00316730,0.88442340,0.44653370,0.01714127,0.86090000,0.47707690,0.01842595,0.89347360,0.45705600,0.00895587,0.87622370,0.43995750,0.02048361,0.81770060,0.44496200,0.03398270,0.85539890,0.46501800,0.03111538,0.88044790,0.44850750,0.02013097,0.86880520,0.43664020,-0.01478947,0.91509310,0.44347800,-0.02219420,0.87452610,0.43766860,-0.00867593,0.86093650,0.45091240,0.00418145,0.85452540,0.44881500,0.01366585,0.84955800,0.44383410,10,5
